"fcc_unique_id","job_title","queried_salary","job_type","skill","company_id"
"4302_6d3b991901343184","Principal Data Engineer, BI","100000-119999","data_engineer","['Hive', 'Pentaho', 'Hadoop', 'Scala', 'SQL', 'MongoDB', 'Spark', 'Data Warehouse', 'PostgreSQL', 'Python']","c_1644"
"4303_55a2bdb0a91b873d","Software Engineer- Data Engineering (PT18)","100000-119999","data_engineer","['Linux', 'System Design', 'Struts', 'Azure', 'Eclipse', 'HTML5', 'Apache', 'React', 'CI', 'Control-M', 'CSS', 'WebSphere', 'OOP', 'Spring', 'JavaScript', 'Chef', 'Design Patterns', 'SOAP', 'Kafka', 'Java']","c_632"
"4304_c1e25a68eb0ed1bf","Senior Data Engineer","100000-119999","data_engineer","['Project Management', 'R', 'SQL', 'Big Data', 'Informatica', 'PostgreSQL', 'Pentaho', 'Hadoop', 'Scripting', 'Kafka', 'Scala', 'CI/CD', 'Oracle', 'Tableau', 'Cassandra', 'Spark', 'Data Warehouse', 'Unit Testing', 'NoSQL', 'Python']","c_1202"
"4305_e3e300fc88f0e813","Manager, Data Engineer / Big Data Developer","100000-119999","data_engineer","['Pig', 'Hive', 'Machine Learning', 'Hadoop', 'Project Management', 'Scala', 'Kafka', 'R', 'SQL', 'Big Data', 'Cassandra', 'MongoDB', 'Spark', 'NoSQL', 'Python']","c_758"
"4306_f15bfc513a14b84c","Data Engineer","100000-119999","data_engineer","['Linux', 'Hive', 'Microsoft SQL Server', 'Machine Learning', 'XML', 'R', 'Google Cloud Platform', 'Azure', 'JSON', 'SQL', 'HTML5', 'Big Data', 'C#', 'Informatica', 'PostgreSQL', 'Microsoft Windows Server', 'MATLAB', 'CSS', 'JavaScript']","c_995"
"4307_6d2f19785dd4c73c","Senior Data Engineer","100000-119999","data_engineer","['Pig', 'Linux', 'Hive', 'Hadoop', 'SQL', 'HBase', 'Spark', 'Data Warehouse', 'Data Analysis', 'AWS']","c_1985"
"4308_eda0d922dad148f7","Sr Data Engineer","100000-119999","data_engineer","['Hive', 'Microsoft SQL Server', 'SOAP', 'Hadoop', 'Azure', 'Google Cloud Platform', 'SQL', 'Tableau', 'Teradata', 'Cassandra', 'MongoDB', 'Spark', 'REST']","c_1971"
"4309_389d5a2ac271d6f3","Data Engineer - ETL Development","100000-119999","data_engineer","['Microsoft SQL Server', 'Time Management', 'Power BI', 'Azure', 'SQL', 'Tableau', '.Net', 'Alteryx', 'Data Warehouse', 'Python', 'AWS']","c_1705"
"4310_8fd36856966c7aad","Consulting Data Engineer","100000-119999","data_engineer","['Linux', 'DynamoDB', 'Google Cloud Platform', 'SQL', 'S3', 'MySQL', 'PostgreSQL', 'Microsoft Windows Server', 'Python', 'AWS']","c_1666"
"4311_1c76c3a36f6c7557","IT Big Data Engineer","100000-119999","data_engineer","['Pig', 'Hive', 'Hadoop', 'Scripting', 'Scala', 'Kafka', 'SQL', 'HBase', 'Big Data', 'Cassandra', 'Spark', 'Informatica', 'Shell Scripting', 'Python']","c_2016"
"4312_a9c1999ff5b49afd","Data Engineer/SQL Developer with Snowflake experience","100000-119999","data_engineer","['Pig', 'Hive', 'Microsoft SQL Server', 'Scripting', 'Hadoop', 'Oracle', 'SQL', 'Teradata', 'Tableau', 'Spark', 'Python', 'AWS']","c_174"
"4313_aac555fbdb7c8e71","Engineering Leadership - Data Engineering","100000-119999","data_engineer","['Big Data', 'Machine Learning', 'Software Development']","c_1687"
"4314_4d5d694743c295fc","Senior Big Data Engineer","100000-119999","data_engineer","['Linux', 'Hive', 'R', 'Solr', 'SQL', 'Big Data', 'Software Development', 'Scripting', 'Hadoop', 'Scala', 'Kafka', 'SAS', 'HBase', 'Java', 'Lucene', 'Cassandra', 'MongoDB', 'Spark', 'NoSQL', 'Python']","c_1406"
"4315_666f47304a33685f","Data Engineer","100000-119999","data_engineer","['Analysis Skills', 'Data Warehouse', 'SAP', 'SQL']","c_1930"
"4316_1a21d97824ef741e","Database Engineer, Big Data Engineer","100000-119999","data_engineer","['JavaScript', 'Linux', 'Hive', 'Machine Learning', 'Hadoop', 'Azure', 'SQL', 'SSL', 'Big Data', 'MongoDB', 'Spark', 'Shell Scripting', 'REST', 'NoSQL', 'Microsoft Windows Server', 'Python', 'Jenkins', 'AWS']","c_1311"
"4317_ce80ec5079d3411a","Senior Data Engineer","100000-119999","data_engineer","['Google Analytics', 'Google Cloud Platform', 'SQL', 'Apache', 'JavaScript', 'Hadoop', 'Java', 'MongoDB', 'Spark', 'PCI', 'Shell Scripting', 'Python']","c_1166"
"4318_4e041af1d0af1bc8","Data Engineer","100000-119999","data_engineer","['Hive', 'TS/SCI Clearance', 'XML', 'CompTIA Security+', 'Scala', 'HBase', 'JSON', 'Java', 'CISSP', 'MySQL', 'Cassandra', 'MongoDB', 'Data Warehouse', 'PostgreSQL', 'NoSQL']","c_323"
"4319_9ebac45c39f36421","Sr Data Engineer","100000-119999","data_engineer","['Microsoft SQL Server', 'DynamoDB', 'Crystal Reports', 'SQL', 'JSON', 'MySQL', 'S3', 'Informatica', 'PostgreSQL', 'Pentaho', 'Hadoop', 'Kafka', 'Tableau', 'Java', 'REST', 'NoSQL', 'Python', 'AWS']","c_2096"
"4320_c4ba6202af4dda9d","Sr. Big Data Engineer","100000-119999","data_engineer","['Project Management', 'Hadoop', 'Kafka', 'Scala', 'C/C++', 'SQL', 'Big Data', 'Java', 'Cassandra', 'S3', 'Spark', 'NoSQL', 'PostgreSQL', 'Python', 'AWS']","c_1028"
"4321_c4ba6202af4dda9d","Sr. Big Data Engineer","100000-119999","data_engineer","['Project Management', 'Hadoop', 'Kafka', 'Scala', 'C/C++', 'SQL', 'Big Data', 'Java', 'Cassandra', 'S3', 'Spark', 'NoSQL', 'PostgreSQL', 'Python', 'AWS']","c_1029"
"4322_11272e9c11df864e","Senior Data Engineer","100000-119999","data_engineer","['Linux', 'TS/SCI Clearance', 'Hadoop', 'Solr', 'SQL', 'MySQL', 'Kubernetes', 'NoSQL', 'Shell Scripting', 'Python', 'Elasticsearch']","c_1511"
"4323_de71a49b535e21cb","Data Engineer","100000-119999","data_engineer","['Linux', 'XML', 'Technical Writing', 'SQL', 'JSON', 'HTML5', 'Big Data', 'CSS', 'JavaScript', 'Hadoop', 'Scripting', 'Kafka', 'CI/CD', 'Java', 'MongoDB', 'Spark', 'Data Warehouse', 'Git', 'NoSQL', 'Shell Scripting']","c_1017"
"4324_cdfaa0d593cd0ecc","Lead Data Engineer","100000-119999","data_engineer","['Microsoft SQL Server', 'Machine Learning', 'Power BI', 'Crystal Reports', 'C/C++', 'SQL', 'Tableau', 'Java', 'Content Management Systems', 'Data Warehouse', 'Python']","c_930"
"4325_ea5b883d84734bf8","Software Engineer - Big Data Engineering and Routing","100000-119999","data_engineer","['T-SQL', 'Business Intelligence', 'Microsoft SQL Server', 'Spark', 'Hadoop', 'SQL', 'Tableau']","c_1416"
"4326_28d541df71b2f171","Senior Data Engineer - SEM","100000-119999","data_engineer","['Machine Learning', 'Design Experience', 'SQL']","c_1997"
"4327_3c74eafe288fc8ca","Sr Data Engineer","100000-119999","data_engineer","['Hive', 'Machine Learning', 'R', 'SQL', 'Splunk', 'Informatica', 'Hadoop', 'Kafka', 'SAS', 'HBase', 'Teradata', 'Tableau', 'Data Warehouse', 'NoSQL', 'Python']","c_430"
"4328_b1330bfa6e5aae73","Data Engineer Sr","100000-119999","data_engineer","['Big Data', 'Business Intelligence', 'Design Experience', 'SDLC', 'Military Experience', 'RMF']","c_1559"
"4329_cdb9423a6994f324","Data Engineer, Infrastructure Automation","100000-119999","data_engineer","['Linux', 'Business Intelligence', 'Data Mining', 'Perl', 'Oracle', 'SQL', 'Java', 'S3', 'Data Warehouse', 'Shell Scripting', 'Python', 'AWS']","c_1169"
"4330_017a5fb77d5b9c10","Big Data Engineer","100000-119999","data_engineer","['SDLC']","c_1856"
"4331_ba58577cae3ae91b","Product Development Data Engineer","100000-119999","data_engineer","['MCP', 'R', 'SAS', 'SQL', 'Tableau', 'Big Data', 'QlikView', 'SPSS']","c_451"
"4332_26ec880cc4007067","Data Engineer","100000-119999","data_engineer","['Hive', 'Machine Learning', 'Kafka', 'Scala', 'SQL', 'Big Data', 'Java', 'T-SQL', 'Cassandra', 'S3', 'PL/SQL', 'Spark', 'Data Warehouse', 'AWS']","c_343"
"4333_987bded2d477dc2b","Data Engineer IV","100000-119999","data_engineer","['Microsoft SQL Server', 'Power BI', 'Hadoop', 'Azure', 'HDI Certification', 'SQL', 'Big Data', 'Spark', 'REST']","c_1825"
"4334_4e041af1d0af1bc8","Big Data Engineer, Mid","100000-119999","data_engineer","['Pig', 'Hive', 'Hadoop', 'Azure', 'Google Cloud Platform', 'Java', 'Big Data', 'Maven', 'Data Warehouse', 'Git', 'Software Development', 'Jira', 'AWS']","c_323"
"4335_6de421b7e42c3da0","Sr. Data Engineer","100000-119999","data_engineer","['Java', 'Hadoop', 'Scala', 'Kafka', 'Python']","c_1225"
"4336_e6e094c308c82aee","Senior Data Engineer","100000-119999","data_engineer","['T-SQL', 'PL/SQL', 'Microsoft SQL Server', 'Data Warehouse', 'SQL']","c_127"
"4337_f289d19694611985","PySpark Data Engineer, Analytics","100000-119999","data_engineer","['Hive', 'XML', 'JSON', 'SQL', 'PL/SQL', 'Hadoop', 'Scala', 'Oracle', 'HBase', 'Spark', 'REST', 'Python']","c_408"
"4338_7aa9f7d624c34c8a","Lead Data Engineer","100000-119999","data_engineer","['Microsoft SQL Server', 'SQL', 'Big Data', 'T-SQL', 'Control-M', 'Informatica', 'Leadership Experience']","c_1719"
"4339_bcc67c9d86a19ca1","UM - Data Engineer","100000-119999","data_engineer","['Data Mining', 'Visual Basic', 'Hadoop', 'Project Management', 'C/C++', 'SQL', 'Java', 'T-SQL', 'MySQL', 'Alteryx', 'PostgreSQL', 'Python', 'PHP', 'AWS']","c_1075"
"4340_a3b51ece17c02aae","EDO Data Engineer III","100000-119999","data_engineer","['Big Data', 'Hive', 'Spark', 'Informatica', 'R', 'SAS', 'Solr', 'Python', 'AWS']","c_22"
"4341_c007936ceb766fe5","DATA ENGINEER II - INSTITUTE FOR GENOMICS & MULTI-SCALE BIOL...","100000-119999","data_engineer","['CI/CD', 'Natural Language Processing', 'Software Development', 'PostgreSQL']","c_1347"
"4342_987bded2d477dc2b","Data Engineer III","100000-119999","data_engineer","['Microsoft SQL Server', 'Power BI', 'Hadoop', 'Azure', 'HDI Certification', 'SQL', 'Big Data', 'Spark', 'REST']","c_1825"
"4343_a321096b9f1b3c50","Data Engineer","100000-119999","data_engineer","['Pig', 'Linux', 'Hive', 'Microsoft SQL Server', 'Machine Learning', 'Azure', 'Google Cloud Platform', 'DynamoDB', 'SQL', 'Big Data', 'S3', 'Business Intelligence', 'Data Mining', 'Ruby', 'Hadoop', 'Scripting', 'Scala', 'HBase', 'Java', 'Spark']","c_1782"
"4344_bae55ff2c5ac1fca","Azure Data Engineer LD","100000-119999","data_engineer","['AI', 'Data Management', 'Scripting', 'Hadoop', 'Azure', 'R', 'SDLC', 'SQL', 'Big Data', 'Spark', 'Python']","c_362"
"4345_34d9c3cc512d711c","Data Engineer 2","100000-119999","data_engineer","['Microsoft SQL Server', 'Machine Learning', 'R', 'DynamoDB', 'Azure', 'Qualitative Research', 'SQL', 'Big Data', 'MySQL', 'C#', 'MATLAB', 'JavaScript', 'IIS', 'PowerShell', 'TFS', 'Hadoop', 'Oracle', '.Net', 'Angular', 'Git']","c_1034"
"4346_b85c5070c3d3d8c8","Master Data Engineer","100000-119999","data_engineer","['Machine Learning', 'Microsoft Powerpoint', 'Project Management', 'R', 'Management Experience', 'Tableau', 'Data Warehouse', 'Data Analysis', 'PostgreSQL', 'Python', 'Military Experience', 'AWS']","c_383"
"4347_21baae5de2cf5b5e","Senior Data Engineer","100000-119999","data_engineer","['Microsoft SQL Server', 'XML', 'SQL', 'JSON', 'Big Data', 'MySQL', 'Data Analysis', 'PostgreSQL', 'SOAP', 'Scripting', 'Teradata', 'Shell Scripting', 'REST', 'AWS']","c_1328"
"4348_4f94e6eb56956548","Data Engineer II","100000-119999","data_engineer","['Microsoft SQL Server', 'PowerShell', 'TFS', 'SDLC', 'CI/CD', 'SAS', 'SQL', 'IaaS', 'Visual Studio', 'Troubleshooting', 'Data Warehouse', 'OpenStack', 'Python', 'AWS']","c_1203"
"4349_5dc101af9eac1ed8","Data Engineer II","100000-119999","data_engineer","['Microsoft SQL Server', 'PowerShell', 'TFS', 'SDLC', 'CI/CD', 'SAS', 'SQL', 'IaaS', 'Visual Studio', 'Troubleshooting', 'Data Warehouse', 'OpenStack', 'Python', 'AWS']","c_284"
"4350_2231941280824ce7","Cloud Data Engineer","100000-119999","data_engineer","['Linux', 'Hive', 'R', 'DynamoDB', 'C/C++', 'SQL', 'Big Data', 'C#', 'Informatica', 'PostgreSQL', 'Jira', 'Data Mining', 'Scripting', 'Scala', 'Oracle', 'SAS', 'Tableau', '.Net', 'Java', 'Alteryx']","c_774"
"4351_3a71a4d2f7990a25","Lead Big Data Engineer","100000-119999","data_engineer","['Hive', 'R', 'SQL', 'Big Data', 'Jenkins', 'Jira', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Tableau', 'Java', 'Git', 'Python']","c_97"
"4352_18f64001a40d54a1","Data Engineer IV","100000-119999","data_engineer","['Microsoft SQL Server', 'Power BI', 'Hadoop', 'Azure', 'HDI Certification', 'SQL', 'Big Data', 'Spark', 'REST']","c_1947"
"4353_7077d7e88049c02a","Sr Data Engineer","100000-119999","data_engineer","['Pig', 'Hive', 'Hadoop', 'SQL', 'Java', 'Big Data', 'Cassandra', 'MySQL', 'NoSQL', 'Shell Scripting', 'Python']","c_64"
"4354_d177bb715a1a32a4","Data Engineer IV","100000-119999","data_engineer","['Pig', 'Hive', 'Power BI', 'R', 'SQL', 'Hadoop', 'Kafka', 'Tableau', 'Spark', 'Git', 'Docker', 'Shell Scripting', 'Python']","c_1571"
"4355_18f64001a40d54a1","Data Engineer III","100000-119999","data_engineer","['Microsoft SQL Server', 'Power BI', 'Hadoop', 'Azure', 'HDI Certification', 'SQL', 'Big Data', 'Spark', 'REST']","c_1947"
"4356_c5c99ec01e2125aa","Staff Data Engineer","100000-119999","data_engineer","['Pig', 'SOAP', 'Scripting', 'Hadoop', 'Perl', 'SQL', 'HBase', 'Java', 'Cassandra', 'MongoDB', 'Spark', 'NoSQL', 'REST', 'Python']","c_863"
"4357_4e041af1d0af1bc8","Data Engineer, Mid","100000-119999","data_engineer","['Hive', 'XML', 'CompTIA Security+', 'Scala', 'HBase', 'JSON', 'Java', 'CISSP', 'MySQL', 'Cassandra', 'MongoDB', 'Data Warehouse', 'PostgreSQL', 'NoSQL']","c_323"
"4358_b85c5070c3d3d8c8","Machine Learning Data Engineer","100000-119999","data_engineer","['Pig', 'Linux', 'Hive', 'Machine Learning', 'Perl', 'SQL', 'Big Data', 'Design Experience', 'PostgreSQL', 'Military Experience', 'JavaScript', 'Hadoop', 'Scripting', 'Scala', 'Management Experience', 'HBase', 'ZooKeeper', 'Java', 'Cassandra', 'Angular']","c_383"
"4359_b85c5070c3d3d8c8","Master Data Engineer","100000-119999","data_engineer","['Linux', 'Database Administration', 'Scripting', 'Hadoop', 'Kafka', 'CI/CD', 'SQL', 'Kanban', 'Spark', 'Data Warehouse', 'OpenStack', 'Shell Scripting', 'Python', 'Military Experience', 'AWS']","c_383"
"4360_b2b9c1092824ddba","Senior Data Engineer","100000-119999","data_engineer","['Pig', 'Hive', 'Microsoft SQL Server', 'Microsoft Powerpoint', 'Hadoop', 'R', 'Perl', 'Oracle', 'SAS', 'SQL', 'Tableau', 'MySQL', 'Telecommunication', 'SPSS', 'Data Analysis', 'PostgreSQL', 'Python', 'DB2']","c_2160"
"4361_9917de3c28f569f6","Sr Data Engineer / Developer","100000-119999","data_engineer","['Hive', 'Data Mining', 'Microsoft SQL Server', 'Machine Learning', 'Power BI', 'Hadoop', 'Azure', 'Oracle', 'SQL', 'Tableau', 'Big Data', 'MySQL', 'SharePoint', 'Data Warehouse', 'PostgreSQL', 'AWS']","c_1105"
"4362_e3e300fc88f0e813","Data Engineer - Healthcare Analytics","100000-119999","data_engineer","['Hive', 'Data Mining', 'Scripting', 'Hadoop', 'R', 'C/C++', 'SQL', 'Excel', 'Java', 'MongoDB', 'Design Experience', 'Python']","c_758"
"4363_b2b9c1092824ddba","Senior Data Engineer","100000-119999","data_engineer","['Pig', 'Hive', 'Microsoft SQL Server', 'Microsoft Powerpoint', 'Hadoop', 'R', 'Perl', 'Oracle', 'SAS', 'SQL', 'Microsoft Office', 'Tableau', 'MySQL', 'Telecommunication', 'SPSS', 'Data Analysis', 'PostgreSQL', 'Python', 'DB2']","c_2160"
"4364_4a2d2fbadf14d480","Junior Data Engineer","100000-119999","data_engineer","['Big Data', 'Java', 'Spark', 'Ruby', 'Data Warehouse', 'Hadoop']","c_1107"
"4365_b32ef0e81ca71b66","Senior Data Engineer","100000-119999","data_engineer","['Hive', 'Hadoop', 'Kafka', 'SQL', 'Big Data', 'MySQL', 'Spark', 'Shell Scripting', 'Python']","c_1683"
"4366_f0982fe98d8ebba0","Sr Developer - Data Engineer","100000-119999","data_engineer","['Microsoft SQL Server', 'Oracle', 'Ansible', 'IT Experience', 'HBase', 'Cassandra', 'MySQL', 'CI', 'NoSQL', 'PostgreSQL', 'Jenkins']","c_948"
"4367_c5c99ec01e2125aa","Staff Data Engineer","100000-119999","data_engineer","['Pig', 'SOAP', 'Scripting', 'Hadoop', 'Perl', 'SQL', 'HBase', 'Java', 'Cassandra', 'MongoDB', 'Spark', 'REST', 'NoSQL', 'Python']","c_863"
"4368_31696df7c99497fd","Lead Data Engineer - Marketing Technology","100000-119999","data_engineer","['Salesforce Marketing Cloud', 'SQL', 'JSON', 'Teradata', 'Java', 'S3', 'Python', 'AWS']","c_1967"
"4369_3a71a4d2f7990a25","Arity - Senior Data Engineer","100000-119999","data_engineer","['Hive', 'Hadoop', 'Scala', 'SQL', 'Big Data', 'Spark', 'NoSQL', 'Python']","c_97"
"4370_c39dcf34372f1519","Senior Data Engineer","100000-119999","data_engineer","['Linux', 'Scala', 'DynamoDB', 'Kafka', 'Oracle', 'Cloud Computing', 'SQL', 'Java', 'S3', 'MySQL', 'Cassandra', 'Spark', 'PostgreSQL', 'Shell Scripting', 'AWS']","c_1657"
"4371_c5c99ec01e2125aa","Staff Data Engineer","100000-119999","data_engineer","['Certified Scrum Master', 'PMP', 'ERP Systems', 'Oracle', 'SQL', 'PL/SQL', 'Design Experience', 'Informatica', 'Oracle EBS', 'Leadership Experience']","c_863"
"4372_81d479b3a6bbb931","Data Engineer","100000-119999","data_engineer","['Linux', 'Machine Learning', 'TS/SCI Clearance', 'R', 'SQL', 'Tableau', 'Big Data', 'Spark', 'Python']","c_146"
"4373_3a1edc2d763c4288","Data Engineer - Mid Level","100000-119999","data_engineer","['R', 'Azure', 'SQL', 'Apache', 'Kubernetes', 'Software Development', 'Data Analysis', 'Scripting', 'Hadoop', 'SDLC', 'Kafka', 'Tableau', 'Java', 'Spark', 'Data Warehouse', 'Docker', 'Unit Testing', 'Shell Scripting', 'Python', 'AWS']","c_2070"
"4374_1639254ea84748b5","Data Engineer, Analytics, University Grad","120000-139999","data_engineer","['Java', 'Python', 'SQL']","c_768"
"4375_1ffd1cddbd23c68c","Data Engineer","120000-139999","data_engineer","['Git', 'SQL']","c_1734"
"4376_86e9be6ce380173e","Sr. Data Engineer","120000-139999","data_engineer","","c_1911"
"4377_ea10be8bb95dc939","Data Engineer, EMR/Big Data","120000-139999","data_engineer","['S3', 'Business Intelligence', 'Data Warehouse', 'R', 'SAS', 'Python', 'AWS', 'Tableau']","c_2167"
"4378_66d394411dd2efad","Data Engineer","120000-139999","data_engineer","['Java', 'JavaScript', 'Data Warehouse', 'C/C++', 'Python', 'SQL']","c_1160"
"4379_66403b30a2c0d89c","Data Engineer","120000-139999","data_engineer","['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'Python', 'SQL', 'Elasticsearch']","c_1388"
"4380_f89deb5a97c7738a","Data Engineer","120000-139999","data_engineer","['Java', 'S3', 'MySQL', 'Hadoop', 'Python', 'SQL', 'PHP', 'Tableau']","c_50"
"4381_c3bf202998f582d4","Data Engineer","120000-139999","data_engineer","['Business Intelligence', 'S3', 'Microsoft SQL Server', 'Data Warehouse', 'Azure', 'Python', 'SQL', 'AWS', 'Tableau']","c_481"
"4382_5527fa86119a4ea6","Data Engineer","120000-139999","data_engineer","['Scripting', 'SQL', 'Teradata', 'Data Warehouse', 'NoSQL', 'Python', 'AWS']","c_1928"
"4383_f0087c9c775936fe","Data Engineer","120000-139999","data_engineer","['Linux', 'Hive', 'Scripting', 'Perl', 'SQL', 'MongoDB', 'Spark', 'NoSQL', 'Python']","c_1188"
"4384_e21f6affbb4bb0b2","Data Engineer","120000-139999","data_engineer","['Go', 'Software Development', 'Python', 'AWS']","c_2007"
"4385_e6d4ba9e2cfe7902","Data Engineer","120000-139999","data_engineer","['Linux', 'Hive', 'SQL', 'Tableau', 'S3', 'Confluence', 'Spark', 'Docker', 'PostgreSQL', 'Python']","c_204"
"4386_8cdd93287575c8ff","Data Engineer","120000-139999","data_engineer","['Ruby', 'Python']","c_2214"
"4387_89db72b7484b93bb","Data Engineer - Santa Clara","120000-139999","data_engineer","['Epic', 'Hadoop', 'R', 'Tableau', 'Spark', 'Analysis Skills', 'Data Warehouse', 'Data Analysis', 'Python']","c_1183"
"4388_2df6a1e69a70a1e7","Big Data Engineer","120000-139999","data_engineer","['Java', 'Chef', 'Spark', 'Machine Learning', 'Hadoop', 'Python', 'AWS']","c_493"
"4389_6824fc1f087bd63e","Data Engineer","120000-139999","data_engineer","['Pig', 'Hive', 'Microsoft SQL Server', 'SQL', 'T-SQL', 'MySQL', 'C#', 'JavaScript', 'Scripting', 'Hadoop', 'Oracle', 'Java', '.Net', 'Data Warehouse', 'NoSQL', 'Python', 'AWS']","c_1007"
"4390_e490ccf806951166","Data Engineer (Machine Learning Focused)","120000-139999","data_engineer","['TensorFlow', 'Machine Learning', 'Kafka', 'CI/CD', 'Image Processing', 'C/C++', 'Big Data', 'S3', 'Spark', 'CI', 'Kubernetes', 'Git', 'Docker', 'Software Development', 'NoSQL', 'Python', 'Jenkins', 'AWS']","c_1978"
"4391_734cb5a01ee60f80","Data Engineer","120000-139999","data_engineer","['Microsoft SQL Server', 'Power BI', 'Azure', 'Scala', 'SQL', 'T-SQL', 'Spark', 'Python']","c_1310"
"4392_ee6d256a093f6126","Data Engineer","120000-139999","data_engineer","['Data Warehouse', 'Git', 'Hadoop', 'Python', 'SQL', 'AWS']","c_287"
"4393_1639254ea84748b5","Data Engineer, Analytics (Instagram)","120000-139999","data_engineer","['Java', 'Data Warehouse', 'Python', 'SQL']","c_768"
"4394_e22ec123cbb88199","Big Data Engineer","120000-139999","data_engineer","","c_12"
"4395_7ac8dd368ec7622b","Data Engineer","120000-139999","data_engineer","['Big Data', 'S3', 'SQL', 'AWS']","c_1898"
"4396_b85c5070c3d3d8c8","Data Engineer","120000-139999","data_engineer","['JavaScript', 'Pig', 'Linux', 'Hive', 'Hadoop', 'Scala', 'HBase', 'SQL', 'Big Data', 'Java', 'Cassandra', 'Angular', 'Spark', 'PostgreSQL', 'NoSQL', 'Shell Scripting', 'Military Experience']","c_383"
"4397_1639254ea84748b5","Data Engineer, Analytics","120000-139999","data_engineer","['Java', 'Data Warehouse', 'Python', 'SQL']","c_768"
"4398_5cb670eae109d34e","BIG DATA ENGINEER/TRAINEE","120000-139999","data_engineer","['Big Data', 'Java', 'Linux']","c_1486"
"4399_5866ba0ff9a1aaf1","Data Engineer","120000-139999","data_engineer","['Java', 'Big Data', 'Ruby', 'PostgreSQL', 'Python', 'SQL', 'Elasticsearch']","c_1660"
"4400_1639254ea84748b5","Data Engineer","120000-139999","data_engineer","['Hive', 'Pentaho', 'Hadoop', 'Oracle', 'SQL', 'Java', 'Big Data', 'MySQL', 'Data Warehouse', 'LAMP Stack', 'Informatica', 'Python']","c_768"
"4401_617690ce838507f3","Big Data Engineer","120000-139999","data_engineer","['Lucene', 'NoSQL', 'Hadoop', 'Solr']","c_2177"
"4402_7057ab93f0d7d306","Data Engineer","120000-139999","data_engineer","['Hive', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'HBase', 'Java', 'Cassandra', 'Spark', 'NoSQL', 'Python', 'AWS']","c_128"
"4403_65301fbae974e37d","Data Engineer","120000-139999","data_engineer","['Ruby', 'Python']","c_2215"
"4404_72f742afb96d75da","Data Engineer","120000-139999","data_engineer","['MySQL', 'Martech', 'Python', 'SQL', 'AWS', 'Tableau']","c_959"
"4405_fc68da685e8aa986","Data Engineer","120000-139999","data_engineer","['Hive', 'Alteryx', 'Spark', 'Data Warehouse', 'Hadoop', 'R', 'Python', 'SQL', 'AWS']","c_2204"
"4406_b4048be2884af072","Data Engineer","120000-139999","data_engineer","['Microsoft SQL Server', 'Pentaho', 'R', 'Java', '.Net', 'MongoDB', 'Data Warehouse', 'Design Experience', 'Docker', 'NoSQL', 'MATLAB', 'Python']","c_316"
"4407_645d83ee4cbe1d25","Data Engineer","120000-139999","data_engineer","['Pig', 'Java', 'Linux', 'Hive', 'Spark', 'Hadoop', 'Python', 'SQL', 'Teradata']","c_294"
"4408_37e886222e0cbb3a","Associate Digital Data Engineer, Skin Cleansing","120000-139999","data_engineer","['Predictive Analytics']","c_2032"
"4409_5542ad84b6d53621","Data Engineer","120000-139999","data_engineer","['MySQL', 'Ruby', 'Data Warehouse', 'PostgreSQL', 'Oracle', 'Python', 'SQL', 'Tableau']","c_967"
"4410_655c994c77232147","Data Engineer","120000-139999","data_engineer","['Java', 'Machine Learning', 'Data Warehouse', 'Kafka', 'Python']","c_2065"
"4411_969588d3048aa92a","Data Engineer","120000-139999","data_engineer","['Hive', 'SOAP', 'Machine Learning', 'XML', 'Hadoop', 'Scala', 'Kafka', 'C/C++', 'SQL', 'JSON', 'Java', 'MySQL', 'Spark', 'PostgreSQL', 'Redis', 'NoSQL', 'REST', 'Unit Testing', 'Python']","c_1499"
"4412_c74577a54b947c10","Python Developer/Data Engineer","120000-139999","data_engineer","['Apache', 'MySQL', 'PostgreSQL', 'Python', 'Elasticsearch']","c_2087"
"4413_95485c6456ed2114","Hadoop Big Data Engineer","120000-139999","data_engineer","","c_1"
"4414_4fd7bf634e8b1140","Senior Data Engineer","120000-139999","data_engineer","['Hive', 'Machine Learning', 'R', 'SQL', 'Tableau', 'Python']","c_1921"
"4415_7aa4bd6599255519","Data Engineer","120000-139999","data_engineer","['Data Mining', 'Machine Learning', 'XML', 'Hadoop', 'Google Cloud Platform', 'R', 'JSON', 'SQL', 'Tableau', 'Apache', 'Big Data', 'Java', 'Spark', 'Data Warehouse', 'Shell Scripting', 'Python', 'Financial Modeling']","c_829"
"4416_7491aa7b74269d37","Data Engineer","120000-139999","data_engineer","['Java', 'MySQL', 'Hive', 'Data Warehouse', 'Pentaho', 'Python', 'PHP', 'SQL', 'Elasticsearch']","c_15"
"4417_c48968f2e48f4ae9","Consultant - Data Engineer (TX - Reddy) (1)","120000-139999","data_engineer","['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'C/C++', 'Python', 'SQL', 'Teradata']","c_1068"
"4418_c48968f2e48f4ae9","Consultant - Data Engineer (TX - Reddy) (5)","120000-139999","data_engineer","['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'C/C++', 'Python', 'SQL', 'Teradata']","c_1068"
"4419_9f8fb49912899420","Data Engineer","120000-139999","data_engineer","['Ruby', 'Tableau']","c_464"
